date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:31:07	377723/377723	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Jun%202021%2009:28:42%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_2_643x696_crop_top.png?v=1559048543	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_2_643x696_crop_top994b.png	(from https://theme697-fitness-store.myshopify.com/collections/t-shirts/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:07	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.1fd.delayed	(from https://theme697-fitness-store.myshopify.com/collections/t-shirts/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:09	2089/2089	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b7c136a3c151e85dfa66036ca0889530	https://theme697-fitness-store.myshopify.com/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit.oembed	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit.oembed	(from https://theme697-fitness-store.myshopify.com/collections/t-shirts/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:10	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:cacheable:2c4bd722c5c290087fb1a4baa86cef97	https://theme697-fitness-store.myshopify.com/products/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_1.png	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/products/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_1.1ff.delayed	(from https://theme697-fitness-store.myshopify.com/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:10	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.200.delayed	(from https://theme697-fitness-store.myshopify.com/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:10	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.201.delayed	(from https://theme697-fitness-store.myshopify.com/account/login)
20:31:10	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.202.delayed	(from https://theme697-fitness-store.myshopify.com/account/login?return_url=%2Faccount%2Faddresses)
20:31:12	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jul%202021%2019:31:13%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/blank.gif	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/blank.204.delayed	(from http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/style.scss.css?v=6359345588641012198)
20:31:12	6567/6567	---M--	200	added ('OK')	image/gif	date:Sat,%2003%20Jul%202021%2019:13:47%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/fancybox_loading.gif	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/fancybox_loading.gif	(from http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/style.scss.css?v=6359345588641012198)
20:31:16	87297/87297	---MCZ	200	added ('OK')	text/html	etag:cacheable:b1daa543061f9c5082cf272692184ed1	https://theme697-fitness-store.myshopify.com/collections/types?q=fitness	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types7d85.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:17	159/159	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:17%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:17	159/159	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:18%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:18	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:18%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:18	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:19%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:19%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:19	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:20%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:20	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:21%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:20	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:21%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:23	87429/87429	---MCZ	200	added ('OK')	text/html	etag:cacheable:c873502958a674aac15679cfdf590185	https://theme697-fitness-store.myshopify.com/collections/types?constraint=sweaters&q=Fitness	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/typesa98d.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:24	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2013%20Dec%202019%2015:32:09%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/fontawesome-webfont.eot?v=4.6.3&v=2765359163389508899	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/fontawesome-webfontce2f.eot	(from http://cdn.shopify.com/s/files/1/0064/9891/0279/t/3/assets/style.scss.css?v=6359345588641012198)
20:31:27	87429/87429	---MCZ	200	added ('OK')	text/html	etag:cacheable:02a0c3efeb5f214ed281ea8969285185	https://theme697-fitness-store.myshopify.com/collections/types?constraint=t-shirts&q=Fitness	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/typesc462.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:27	137/137	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:28%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/active_duffel_bag	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/active_duffel_bag.211.delayed	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:27	0/-1	---M--	301	error ('')			https://theme697-fitness-store.myshopify.com/collections/types/products/active_duffel_bag	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/active_duffel_bag.212.delayed	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:28	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:28%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/combed_cotton_cut_sleeve_muscle_tee	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/combed_cotton_cut_sleeve_muscle_tee	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:28	155/155	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:29%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/combed_cotton_cut_sleeve_muscle_tee	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/combed_cotton_cut_sleeve_muscle_tee	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:29	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:29%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:30	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:31%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:32	147/147	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:31%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/flicker_mens_training_pants	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/flicker_mens_training_pants	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:32	147/147	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:33%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/flicker_mens_training_pants	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/flicker_mens_training_pants	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:33	139/139	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:34%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/knit_graphic_shorts	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/knit_graphic_shorts	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:33	139/139	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:34%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/knit_graphic_shorts	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/knit_graphic_shorts	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:34	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:35%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:35	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:35%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:35	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:36%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:36	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:36%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:36	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:37%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:37	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:37%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:37	146/146	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:38%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/ua_big_logo_no_show_6_pack	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:38	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:38%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:38	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:39%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:39	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:39%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:39	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:40%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:40	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:40%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:40	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:41%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:40	0/-1	---M--	302	error ('')			https://theme697-fitness-store.myshopify.com/account/orders	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/account/orders.228.delayed	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Fitness)
20:31:43	84921/84921	---MCZ	200	added ('OK')	text/html	etag:cacheable:648440e369bdac5ccb3290e8fcde8855	https://theme697-fitness-store.myshopify.com/collections/types?q=limit+collections	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types738b.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:43	159/159	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:42%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:43	159/159	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:44%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/sofia_sports_high_rise_running_leggings	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:44	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:44%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:44	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:45%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/edie_off_the_shoulder_sports_top	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:45	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:45%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:45	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:46%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/zoe_neon_stripe_sports_crop_running_legging_set	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:46	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:47%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:47	161/161	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:47%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/rosie_roll_over_waistband_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:48	84923/84923	---MCZ	200	added ('OK')	text/html	etag:cacheable:fc5fdd2b50fd4610183907cca350a29b	https://theme697-fitness-store.myshopify.com/collections/types?q=Limit+collections	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types98a7.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:49	736846/736846	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jul%202021%2019:30:10%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_3_643x696_crop_top.png?v=1559048543	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_3_643x696_crop_top994b.png	(from https://theme697-fitness-store.myshopify.com/collections/t-shirts/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:49	157/157	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:49%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/asics_mens_gel_kayano_22_running_shoe	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/asics_mens_gel_kayano_22_running_shoe	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:50	85051/85051	---MCZ	200	added ('OK')	text/html	etag:cacheable:a2c904851771c3af222c93a003c1cbf7	https://theme697-fitness-store.myshopify.com/collections/types?constraint=pants&q=Limit+collections	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types8048.html	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:50	451493/451493	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Jun%202021%2009:28:42%20GMT	http://cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_5_643x696_crop_top.png?v=1559048543	D:/dev/template/html_css_js/fitrue/cdn.shopify.com/s/files/1/0064/9891/0279/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit_5_643x696_crop_top994b.png	(from https://theme697-fitness-store.myshopify.com/collections/t-shirts/products/sadie_dance_slinky_short_sleeve_wrap_front_bodysuit)
20:31:50	157/157	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:50%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/asics_mens_gel_kayano_22_running_shoe	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/asics_mens_gel_kayano_22_running_shoe	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:50	143/143	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:51%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/driwear_stringer_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/driwear_stringer_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:50	143/143	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:51%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/driwear_stringer_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/driwear_stringer_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:51	136/136	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:52%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/finn_comfort_oze	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/finn_comfort_oze	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:51	136/136	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:52%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/finn_comfort_oze	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/finn_comfort_oze	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:52	160/160	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:52%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/holly_crop_top_and_capri_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/holly_crop_top_and_capri_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:52	160/160	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:53%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/holly_crop_top_and_capri_running_legging	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/holly_crop_top_and_capri_running_legging	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:52	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:53%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
20:31:53	156/156	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Jul%202021%2019:31:53%20GMT	https://theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	D:/dev/template/html_css_js/fitrue/theme697-fitness-store.myshopify.com/collections/types/products/long_sleeve_triblend_pullover_hoodie	(from https://theme697-fitness-store.myshopify.com/collections/types?q=Limit%20collections)
